designation,source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp
Gaia EDR3 5940954349017621888,5940954349017621888,250.4301882148471,-48.77488853801927,0.6552291140202433,0.22855096,2.8668842,-1.3238510159849706,0.28488255,-2.583342057793221,0.20274659,710.0108321452483,1.0756595,18.559204,145.61674356975809,6.2101264,19.930513,906.8396678996293,9.32746,17.354069,2.5764446
Gaia EDR3 5940954349017634688,5940954349017634688,250.42862441306752,-48.76972337861795,0.5133815376965345,0.81408846,0.6306213,-1.8997377619997917,0.90482193,-0.5982608446645357,0.63651747,169.758521435496,0.9393244,20.112787,47.22515952570311,6.339282,21.153109,232.67744486495343,8.484722,18.831009,2.3220997
Gaia EDR3 5940954349017652864,5940954349017652864,250.4280697118192,-48.76388709106107,0.5296195629192654,0.41520536,1.2755605,-1.1375661326549709,0.44708422,-3.475887304499552,0.3059894,546.9456749605115,1.2053347,18.842506,115.37650816479018,6.0177445,20.183249,1023.1423137179465,9.376981,17.223055,2.9601936
Gaia EDR3 5940954349017685120,5940954349017685120,250.42155807224827,-48.7559921142932,0.6079480140041389,0.25187272,2.4137113,-1.7990353838477908,0.26978445,-3.467886189281997,0.18719935,567.3041023069775,1.1101755,18.802828,109.32964051542992,6.1905847,20.241697,968.0289624341968,37.176712,17.283175,2.9585228
Gaia EDR3 5940954349017687424,5940954349017687424,250.42101112922052,-48.755645484824306,0.3765544450459094,0.3830872,0.9829472,1.351016314745603,0.5078153,-3.708101686112797,0.3225618,458.38521887178405,2.821038,19.03429,154.4439370634115,27.528728,19.866615,983.0521749363076,49.661953,17.266455,2.6001606
Gaia EDR3 5940954349020612352,5940954349020612352,250.4221718556116,-48.75926891155992,0.551088672953012,0.9983328,0.552009,-4.592025861954993,1.4685185,-6.128888379742884,1.032495,134.59324362603218,0.7587196,20.364809,43.722672779418,5.220377,21.236776,158.2561410915893,6.050255,19.249495,1.9872818
Gaia EDR3 5940954349020616960,5940954349020616960,250.43033000009612,-48.773739897093584,0.665268281773502,1.3160973,0.50548565,-5.157300362969085,1.9138905,-7.16431454352818,1.3392446,127.73129066962503,1.1577744,20.421623,79.80352300115729,15.0123825,20.583487,211.1490910398244,8.896748,18.936422,1.6470642
Gaia EDR3 5940954349058627200,5940954349058627200,250.42556841216273,-48.764971487688626,0.8323449289226567,0.05118672,16.260954,1.6172309464998553,0.053030495,-3.743560986942856,0.038250934,7245.095665878687,12.303456,16.037256,1886.2254320399602,16.578201,17.149559,8187.488962518517,37.670555,14.965018,2.1845407
Gaia EDR3 5940954349058632064,5940954349058632064,250.4116282285243,-48.764508017549666,1.0302695462669982,0.03517839,29.287,-8.102709559849636,0.03563046,-4.899768393158261,0.024978952,15369.344010467465,3.823146,15.220729,7395.2581520663725,11.747121,15.666159,11465.124145556516,13.259793,14.599448,1.0667105
Gaia EDR3 5940954349058634880,5940954349058634880,250.41972320265228,-48.756362276873574,0.8225551665012636,0.119699,6.8718634,1.5266553798973443,0.14799614,-3.8529613464312646,0.09699993,1804.373982794369,4.3141804,17.54655,358.82372148727035,8.658321,18.95134,2293.8542687421746,15.098553,16.346481,2.6048584
Gaia EDR3 5940954349059038592,5940954349059038592,250.41999464915526,-48.76148656264481,0.7231629717024699,1.0806502,0.66919243,-2.287694166428902,1.5775787,-3.2134361822867055,1.1509418,128.48510943055174,0.7655075,20.415236,,,,285.06276568973374,41.836315,18.610544,
Gaia EDR3 5940954349059128320,5940954349059128320,250.42942886284206,-48.76278992127016,0.4889575650510871,1.1393262,0.42916378,-2.7084147175493287,1.600145,-2.3945054638015106,1.1363983,128.45766290480788,0.8191136,20.415466,34.49505459022005,4.9667134,21.49415,155.41339462032198,5.6766872,19.269175,2.2249756
Gaia EDR3 5940954349063403136,5940954349063403136,250.4312479487093,-48.76840883951984,1.2720302064693352,1.0379337,1.2255409,-3.1781593229299396,1.0388736,-5.085875724527565,0.6896669,131.35009846837738,0.7385445,20.39129,42.863843269021366,8.362207,21.258314,217.4410107270812,6.2240257,18.904541,2.353773
Gaia EDR3 5940954379083751424,5940954379083751424,250.4197776896831,-48.74747655607352,0.5395388989697449,0.3293764,1.6380619,1.081011952889488,0.41092083,-3.8101947803756397,0.22749102,472.3394411821658,6.7527747,19.001732,109.56546681781565,9.25111,20.239359,635.7479329081733,22.323938,17.739683,2.4996758
Gaia EDR3 5940954379083753216,5940954379083753216,250.41996248111528,-48.745385485553264,0.20175597872090756,0.24749905,0.8151788,-3.6947639383927493,0.2728016,-5.412583257484872,0.18830052,705.8865444611989,2.1015182,18.565529,28.10141914783349,3.7294002,21.716722,1348.5314129224873,6.751226,16.923243,4.79348
Gaia EDR3 5940954379088851840,5940954379088851840,250.41859663522374,-48.75125438183832,1.0003738570067888,1.0865654,0.9206753,0.5889141077509099,1.103837,-5.011442020090037,0.7532078,132.24363388997284,0.745566,20.38393,26.634600559723374,5.009468,21.774927,219.07215747600463,5.869566,18.896427,2.8785
Gaia EDR3 5940954379088855040,5940954379088855040,250.4273838802901,-48.75758886274161,0.45725348598918364,0.52179044,0.87631637,0.06313177644979295,0.532542,-2.4804771013822506,0.35486776,278.6911630008443,1.0503403,19.574558,30.88177161760159,3.7227194,21.614286,417.29836331808116,7.946429,18.19678,3.4175072
Gaia EDR3 5940954379088856064,5940954379088856064,250.42901946799475,-48.74874977588455,0.421004634144155,0.54224867,0.7764051,-2.4458940119360273,0.7023442,-2.930905990004451,0.42083436,243.20279863694907,0.96593815,19.722445,46.90856682773584,5.4992027,21.160412,424.1871462656076,8.431292,18.179,2.981411
Gaia EDR3 5940954379088856448,5940954379088856448,250.43034799446832,-48.75478176399659,1.3343218091351752,0.59621096,2.2380028,-4.122241818237325,0.62847435,-4.773005488919564,0.42846608,244.48851934163372,0.8099888,19.71672,28.20198097459017,4.4305396,21.712843,415.61399155318554,4.6942782,18.20117,3.511673
Gaia EDR3 5940954383377397760,5940954383377397760,250.43796066819678,-48.757268893408316,0.8527376579885934,0.64448756,1.3231251,0.6806885234207087,0.81226945,-1.7050353335331243,0.50302964,198.43595680622965,0.90656996,19.943316,61.849327341367264,6.2848697,20.860205,232.86395324965588,4.982776,18.83014,2.0300655
Gaia EDR3 5940954383377406976,5940954383377406976,250.430607796433,-48.757150774415685,0.41457406425782706,0.3942236,1.0516216,1.0277859767765993,0.41816604,-4.393571045034548,0.27973858,312.68185516866157,0.8341116,19.44961,40.961260941717214,5.164533,21.30761,447.9143582764828,6.973668,18.119907,3.1877022
Gaia EDR3 5940954383377423360,5940954383377423360,250.42527660554723,-48.75428441082103,1.0096066778467558,0.39116836,2.581003,-1.2918166388340522,0.42537346,-1.964861992108435,0.28730062,341.1549328149847,0.83541715,19.354988,86.4210736762377,6.520177,20.496994,483.672440961717,8.911775,18.036518,2.460476
Gaia EDR3 5940954383377428480,5940954383377428480,250.42954686779518,-48.75072667460814,0.9479337417441022,0.07597348,12.477166,1.489880014295717,0.08454641,-3.824316714192321,0.054296467,4257.471476277434,7.4590216,16.614487,1049.8880222075604,11.07417,17.785685,5103.489508370968,23.532856,15.478228,2.307457
Gaia EDR3 5940954383377430272,5940954383377430272,250.43404626497818,-48.74802671072412,0.7107019217296976,0.17477451,4.0663934,1.6459542692560913,0.20469004,-3.5866101393226764,0.1319037,1127.257940379943,4.343564,18.057308,228.07451819116903,11.594871,19.44335,1652.3458377123538,19.83707,16.702642,2.7407074
Gaia EDR3 5940954383377430528,5940954383377430528,250.42573550709437,-48.752251220213516,0.43903774050545474,0.6479931,0.67753464,-3.5449477886565095,0.8061819,-3.05744568030702,0.49227327,178.97047676456836,0.7362481,20.055414,41.39413925418805,4.0404215,21.296196,209.32448505572364,5.904415,18.945845,2.3503513
Gaia EDR3 5940954383377440128,5940954383377440128,250.42273249948357,-48.750879157380936,0.33900211117145146,0.56362313,0.60146946,-2.788260571150592,0.70399344,-3.3790404337036133,0.4214186,231.11833227952974,0.82371455,19.77778,46.67938718900895,4.083773,21.16573,246.69489364608415,5.1118774,18.767494,2.3982353
Gaia EDR3 5940954383377442688,5940954383377442688,250.4278679371329,-48.74688049625631,0.5672975088898724,0.6752318,0.8401522,4.620385647462344,0.8256967,-1.6091929147807686,0.46442264,199.53764439048942,0.84941065,19.937305,83.07706670355371,6.4852877,20.539839,286.3728205156578,6.785457,18.605566,1.9342728
Gaia EDR3 5940954383379124096,5940954383379124096,250.4331052308609,-48.752049562546304,0.49163321256183745,2.077439,0.23665349,-1.8605744612729216,1.8275666,-0.9280997055254512,1.6119303,106.62569302418328,2.1193879,20.617712,45.47458459376235,14.951748,21.19412,310.90103309583776,24.47963,18.51634,2.6777802
Gaia EDR3 5940954383379124864,5940954383379124864,250.42923649720862,-48.75238890662064,0.07629913348564155,0.66829336,0.11417012,-1.0109236281494767,0.745921,-5.930049326093041,0.48214072,183.63725870035037,0.7264206,20.027464,45.0671207613647,4.544155,21.203892,224.10531624826467,6.186271,18.871765,2.3321266
Gaia EDR3 5940954383379126400,5940954383379126400,250.41935162847176,-48.750079750651324,0.021667254635578587,0.8216706,0.026369758,-0.8652829093992742,0.83913076,-8.915226841337072,0.65793,159.18711305325857,0.79014575,20.182596,39.36810693857006,5.0875583,21.350681,181.33636244959914,7.0911846,19.101683,2.2489986
Gaia EDR3 5940954383418368640,5940954383418368640,250.4295899755061,-48.75782318786037,0.5021743817513841,0.08189382,6.132018,1.428415015196597,0.086732395,-4.020270596774126,0.06068924,3441.4698279407885,13.509359,16.845507,668.3214640222927,13.522015,18.27608,4369.856388078836,49.93849,15.646728,2.6293516
Gaia EDR3 5940954383418372608,5940954383418372608,250.42459660316396,-48.75484909692264,0.4620257966980403,0.3753095,1.2310528,-3.435863310623152,0.44081596,-4.101569374590758,0.30106825,342.2716984460714,0.8846415,19.351439,81.72942333316806,6.2957954,20.557596,415.4749437945182,9.091585,18.201534,2.356062
Gaia EDR3 5940954383418376064,5940954383418376064,250.4315918347309,-48.747645872644924,0.3358174711516961,0.021513658,15.609501,-1.8422101440568714,0.022517517,-2.4832863530747282,0.015014026,71473.1636072006,210.69707,13.55201,11306.910793307477,128.73557,15.205182,94185.94906643711,879.8425,12.31293,2.892252
Gaia EDR3 5940954383418376960,5940954383418376960,250.4260011398857,-48.747856735729926,1.0952669418902239,0.021027379,52.087658,-0.4187290182882511,0.020957362,-1.2602135419676326,0.014988571,52888.703783929195,11.967389,13.87896,28520.92555669843,16.357296,14.200633,34993.89003371334,17.107613,13.387915,0.8127184
Gaia EDR3 5940954383418377728,5940954383418377728,250.42278913576143,-48.748940569392545,0.8821700337169646,0.124182194,7.1038365,1.1519582109635778,0.14704832,-3.9769524516668806,0.101676084,1648.4163173754857,1.8810167,17.6447,277.76802826184826,4.9532924,19.229336,2215.263702622284,7.9066095,16.384333,2.8450031
Gaia EDR3 5940954383418777728,5940954383418777728,250.43200993217079,-48.75188021791805,0.648164421788235,0.6307177,1.0276617,-1.5183426576208587,0.81327844,-2.980914296178367,0.53284734,182.14458062171198,0.82481337,20.036325,63.46755479034279,5.441021,20.832163,286.79894701596095,8.027169,18.603952,2.2282104
Gaia EDR3 5940954383423155584,5940954383423155584,250.42893819844588,-48.7512811970374,0.7993199412787597,0.054893255,14.561351,-5.833068294985345,0.06074179,-5.500400950363216,0.038922604,7081.266579847206,3.598228,16.06209,2164.5188434342413,10.053373,17.00014,7594.164525120301,34.827988,15.046696,1.9534435
Gaia EDR3 5940954413442736256,5940954413442736256,250.4093966573571,-48.750095673464514,0.4310078811278829,0.06886458,6.258775,-4.733003138195082,0.07348173,-3.968612944224761,0.051044848,4341.295848315781,2.7924364,16.593319,688.2078596972584,6.6723676,18.244244,5753.244306467355,11.187014,15.348113,2.8961306
Gaia EDR3 5940954413448577408,5940954413448577408,250.39448138393828,-48.75229933147757,4.296050778739511,0.55554473,7.733042,-2.2344857541511383,0.6217367,-9.575088950093757,0.40024656,659.01985879904,3.163958,18.640121,133.86435528027206,9.1931305,20.02188,1091.2081169212734,7.837332,17.153126,2.8687534
Gaia EDR3 5940954413448579712,5940954413448579712,250.39762756649688,-48.74293039345696,1.4212807909563474,0.20426063,6.958173,1.5110929297999038,0.2288116,-3.8063977822503148,0.16289611,1150.3536675951045,4.352481,18.035288,208.95522883392707,14.205818,19.538408,1572.8228920338227,16.32983,16.756195,2.7822132
Gaia EDR3 5940954413448587648,5940954413448587648,250.41103842381366,-48.76198036999278,0.4066676702896071,0.23293455,1.7458453,-1.6964623278842494,0.2663609,-5.5704315298883325,0.18286973,630.6488317942099,1.0633159,18.687899,135.13202923284896,6.6835046,20.011646,747.9477529018637,7.974133,17.563217,2.448429
Gaia EDR3 5940954413448588800,5940954413448588800,250.41330566400828,-48.754592388049495,0.169545997799126,0.26786685,0.6329488,0.96453383656678,0.34091476,-4.027603277526959,0.20229915,604.2932607368814,4.147561,18.734247,121.09094332214558,7.799147,20.130764,750.8219384031498,14.426299,17.559053,2.5717106
Gaia EDR3 5940954417737185280,5940954417737185280,250.40900764116208,-48.75415441332907,0.7249828173811924,0.2707599,2.6775854,-1.4073625869378463,0.3016967,-6.031019005953263,0.20708238,531.5292020608657,1.0473942,18.873549,121.99780773424693,7.905819,20.122662,642.1708271489284,6.945391,17.72877,2.3938923
Gaia EDR3 5940954417737185408,5940954417737185408,250.40363058188768,-48.75674056519435,1.0074721497828607,0.46203846,2.180494,-2.109541516876654,0.52429056,-4.488001818729185,0.36453143,261.38863675857306,0.82525027,19.64415,53.22347824291394,6.847226,21.023285,342.9855370012945,8.53574,18.409706,2.6135788
Gaia EDR3 5940954417737220352,5940954417737220352,250.40491133536517,-48.752388553884884,0.15045732825970917,0.40029806,0.37586325,-1.4589395862816208,0.42757925,2.4703315906039824,0.29467946,319.5216139740377,0.891681,19.426117,73.35244083658948,5.2929993,20.675005,411.68576319054307,7.0795574,18.211481,2.4635239
Gaia EDR3 5940954417737220480,5940954417737220480,250.40177503740875,-48.75388753895596,0.060530256490417676,0.46557593,0.13001157,1.0537980837617105,0.5156977,-3.8955911874595284,0.34963548,253.44728833154733,0.86718494,19.677649,51.839981223231234,12.021387,21.05188,605.0901483171837,17.078165,17.793344,3.2585354
Gaia EDR3 5940954417737232768,5940954417737232768,250.4067535537302,-48.74746272020691,0.7410021087094598,0.16111049,4.5993414,1.0214274990155663,0.16948605,-4.169762539788581,0.12031977,1241.8895863893645,2.4470549,17.95216,225.417815392745,9.864244,19.456072,1637.1102039659995,16.029884,16.7127,2.743372
Gaia EDR3 5940954417737238400,5940954417737238400,250.3933092214419,-48.75253955634044,0.4355134266744449,0.33590212,1.2965486,-2.1026162181787464,0.35203856,-5.028237125248234,0.24135906,442.81723940780887,0.9182363,19.071806,78.09052241712195,6.328796,20.607046,589.5969312280986,6.5926948,17.821508,2.7855377
Gaia EDR3 5940954417737245184,5940954417737245184,250.39646762234648,-48.74962280380133,1.2127853827229584,0.1195781,10.142203,1.2094738363911102,0.12359992,-3.615408882280531,0.090032496,7754.668814087703,25.011524,15.963459,1872.1521617015176,28.455807,17.15769,9184.931759496001,84.651024,14.840205,2.3174849
Gaia EDR3 5940954417737245312,5940954417737245312,250.39685721670782,-48.75000750789881,3.063906986322759,0.9730777,3.1486764,5.4811833678777075,1.3111308,-2.0830064034252596,0.7934231,193.4783092350975,1.124284,19.970787,,,,,,,
Gaia EDR3 5940954417738864128,5940954417738864128,250.40550139136704,-48.75872299221963,0.47670578764268834,1.0689639,0.44595125,-7.537802335268556,1.8919173,-5.9169813911428015,1.1257463,147.75192172321962,0.7649384,20.263535,35.3007756777479,4.24295,21.469082,262.02024404086785,11.681463,18.702059,2.767023
Gaia EDR3 5940954417739969152,5940954417739969152,250.39838580828837,-48.75409813845689,2.850225394849316,1.2333499,2.3109624,-3.4920514467599695,1.7246443,-2.8813830075088394,1.227443,118.80393179225241,0.7801602,20.50029,40.4424597973609,6.8138146,21.321447,106.66720739587352,8.433595,19.677818,1.6436291
Gaia EDR3 5940954417739972992,5940954417739972992,250.402849817927,-48.75690567130965,0.2221953202287668,1.005075,0.22107339,-2.313807912321172,1.035446,-3.2454090593368403,0.80354273,137.09909656056672,0.8579231,20.34478,,,,,,,
Gaia EDR3 5940954417778114688,5940954417778114688,250.40664662850477,-48.75974126869151,0.2861727178773706,0.03381314,8.463359,-0.86585218102821,0.035719004,-4.458581528555651,0.023294311,23931.450487914946,8.733488,14.739944,3205.159927538627,8.973444,16.573917,32694.537302371864,20.778502,13.461707,3.1122103
Gaia EDR3 5940954417778116224,5940954417778116224,250.41531111949195,-48.752541455650274,1.003774174527067,0.059914246,16.753513,0.13391471223864393,0.06286162,-6.448071935075168,0.043313406,5753.636010144828,2.443012,16.287512,2400.9488261929837,6.492931,16.887585,4848.530851678377,8.40292,15.53387,1.353715
Gaia EDR3 5940954417778119168,5940954417778119168,250.4018750233597,-48.75472410479098,0.8028954186037736,0.29294854,2.7407389,1.7586223505872247,0.31049514,-4.006534531897034,0.21516298,442.6631723323576,0.9703356,19.072184,42.86624736345954,5.2466087,21.258253,696.7889304335715,5.8396273,17.640142,3.6181107
Gaia EDR3 5940954417778124160,5940954417778124160,250.40763431356035,-48.74722485458331,0.9116536350881808,0.091533035,9.959832,1.3827215737481533,0.10583483,-3.8382903555487764,0.07383082,2854.9545744523584,6.963416,17.048368,925.6649108888067,22.150139,17.922407,3114.33195851958,38.078083,16.014482,1.9079247
Gaia EDR3 5940954417778126464,5940954417778126464,250.4029443681335,-48.74717451869565,0.2216602318277108,0.13186167,1.6810057,-1.2302701803615572,0.15813826,-2.8658044348102205,0.11228882,1460.8804228132785,1.478393,17.77583,377.7723649806236,11.93535,18.895466,1876.4399314905186,22.490967,16.564558,2.3309078
Gaia EDR3 5940954417778126592,5940954417778126592,250.39824904891415,-48.74952516102159,0.10661889361027026,0.17515345,0.6087171,0.8254835200705241,0.20861796,-1.6345651272413484,0.14534369,1594.2700299210453,1.7228749,17.680962,449.45051441770096,7.580593,18.706837,2108.1202151672824,11.42891,16.438156,2.2686806
Gaia EDR3 5940954417778126848,5940954417778126848,250.403630721346,-48.74670195683899,0.19410502386400058,0.061401382,3.1612484,-1.5602070220973174,0.06418716,-3.6749593273793257,0.047012735,8566.623373549237,5.300997,15.855343,825.304895978457,19.464659,18.047007,13058.36465701942,31.171824,14.458174,3.5888329
Gaia EDR3 5940954417778132480,5940954417778132480,250.3986599614901,-48.74490116135049,0.822915328387063,0.06754684,12.182885,-9.949261926526997,0.077344954,-15.106277673010627,0.054706648,4557.5623917720795,2.6353793,16.540535,1395.483251081284,8.991868,17.47673,4686.372238248176,11.121476,15.570804,1.9059267
Gaia EDR3 5940954417778605568,5940954417778605568,250.3989279993093,-48.74623787389222,0.6517759278262153,0.045101777,14.451225,-0.6463420319626922,0.042047843,-4.67985014748748,0.029439842,11954.09622765788,4.604815,15.493575,3263.897239509269,10.488408,16.554201,13033.648833775724,13.419726,14.460231,2.0939703
Gaia EDR3 5940954447803232768,5940954447803232768,250.41512261917177,-48.74067462943613,0.41252579872547773,0.24584948,1.6779609,-1.6671811942335475,0.27246433,-3.548480576853434,0.18767405,557.230950437824,0.96969575,18.822279,108.82784581252984,6.8537583,20.246693,733.5789771437186,8.892142,17.584278,2.6624146
Gaia EDR3 5940954447803232896,5940954447803232896,250.41360350438688,-48.739769756362584,0.09544885496180094,0.20191291,0.4727229,1.5073994801484087,0.21734081,-4.280481317260241,0.15364957,855.1237672747062,1.6352623,18.357294,144.26832499956333,5.5158997,19.940615,1114.2820505316627,8.819131,17.130407,2.8102074
Gaia EDR3 5940954447803236352,5940954447803236352,250.40854198152832,-48.737132153526765,0.2631558989636004,0.14910091,1.7649516,-0.42882428060686856,0.17525657,0.17264961110695892,0.119216226,1164.8515437209553,1.3217858,18.02169,283.5793928344143,6.2654243,19.206856,1380.4321074327386,12.677271,16.897858,2.308998
Gaia EDR3 5940954447808321664,5940954447808321664,250.40398457364495,-48.736414072859695,0.5859521413555187,0.52695644,1.1119555,-3.751414728641517,0.6465843,-4.160817287902594,0.43271342,268.8283728255608,0.83132,19.61368,44.68101928090469,3.8807046,21.213234,395.59766010883317,5.177129,18.25476,2.9584732
Gaia EDR3 5940954447808322688,5940954447808322688,250.4062073625201,-48.73069801646713,0.5664838286719117,0.46368203,1.2217076,0.843786799900009,0.5677869,-3.0013235587154323,0.40528193,296.67886457104396,0.9591446,19.50665,56.30256548162469,6.0275083,20.962221,372.31655663235034,5.9630594,18.320614,2.6416073
Gaia EDR3 5940954447808323584,5940954447808323584,250.40704878817903,-48.736942267045094,0.9080829437937167,0.6000246,1.5134095,-3.0805109397949346,0.68031687,-4.965695248153729,0.4804145,197.00508407126037,0.8161397,19.951174,58.12418002036173,10.664391,20.92765,378.49231446095814,8.609584,18.302753,2.624897
Gaia EDR3 5940954447808325120,5940954447808325120,250.41000138684788,-48.74120842482054,0.03455290117012755,0.2593636,0.13322186,-1.033543751240473,0.27819768,-3.8356431283530577,0.19319548,621.8126263401001,1.0647014,18.703218,91.44587615665249,8.022905,20.435633,868.6654751894247,8.38912,17.400764,3.0348682
Gaia EDR3 5940954447808327296,5940954447808327296,250.4140611587835,-48.74114981883378,0.9698786744284444,0.6376338,1.521059,-6.517824707573901,0.7163961,-6.35653011608764,0.49107552,185.73388937692553,0.83459866,20.015139,36.12628343513925,9.91823,21.443983,305.6426499613762,7.1928735,18.53486,2.9091225
Gaia EDR3 5940954447808328832,5940954447808328832,250.41888477409498,-48.741338692872496,0.8584153299275563,0.6886575,1.2465055,-4.263970102182275,0.760972,-5.696081374604893,0.5282745,167.1613174502238,0.7952133,20.129528,29.03791307738743,3.5426552,21.68113,248.85181963355248,6.3879466,18.758043,2.9230862
Gaia EDR3 5940954452096960896,5940954452096960896,250.41143817951354,-48.74819311146678,0.5606080218734344,0.77839535,0.72020984,-2.2440203600388333,0.84394944,-4.89086114268601,0.60086507,169.39747127386522,0.7868228,20.115099,29.337663585851033,3.0646694,21.66998,215.09869322577214,5.796814,18.916302,2.7536774
Gaia EDR3 5940954452096967552,5940954452096967552,250.4110656490863,-48.74635212089111,0.2693781414743774,0.5691616,0.4732894,0.8309435899065929,0.61729753,-1.479406968958037,0.4253477,208.08968312350484,0.7724454,19.89174,42.54085744473562,4.691864,21.266527,244.92652472226894,6.4572167,18.775307,2.4912205
Gaia EDR3 5940954452096986112,5940954452096986112,250.41548433421863,-48.73953019670855,0.22936511331624987,0.34979683,0.6557095,-3.1641109453544325,0.3743773,-3.8239078957638304,0.25490838,392.51026258970603,0.8613817,19.20274,64.0451975974422,4.750121,20.822327,543.9701012038972,6.701837,17.908958,2.9133682
Gaia EDR3 5940954452096987648,5940954452096987648,250.4060409339125,-48.7438489361395,0.4831819164595786,0.32049128,1.5076289,2.7722336462462764,1.0961943,-3.096444272038208,0.6397078,502.3519060751979,10.392544,18.934847,,,,,,,
Gaia EDR3 5940954452097004928,5940954452097004928,250.41389910584095,-48.73588270649273,0.5685977355817002,1.0364779,0.5485864,0.3840373282792302,1.1296834,-3.50757650954197,0.82784164,150.75633349258166,0.9302378,20.241678,40.129610215921815,7.785956,21.32988,236.73009111282045,7.5557036,18.812262,2.5176182
Gaia EDR3 5940954452097035136,5940954452097035136,250.40274049731474,-48.735562105261394,1.299350323285888,0.5240644,2.4793713,-1.9170177286855183,0.7002208,1.3662301096531086,0.47592232,213.12209390354872,0.8400958,19.865795,55.9199945603616,6.157445,20.969624,266.2310847292079,9.231663,18.684748,2.2848759
Gaia EDR3 5940954452097037568,5940954452097037568,250.4016791493817,-48.73564198238769,0.6329849224138779,0.47792107,1.3244549,-7.523354250073262,0.6178696,-7.432011742965093,0.43362546,276.0786666150377,0.97485244,19.584785,73.66736197984291,6.1850514,20.670355,328.65505921931896,7.5941186,18.456045,2.2143097
Gaia EDR3 5940954452097054464,5940954452097054464,250.40028918744133,-48.732954425177894,1.4052324727560175,0.8549587,1.6436261,-16.315013865607263,1.2423705,-8.617614899653415,0.87676436,181.7507329635299,0.924854,20.038677,58.71567098667322,7.381101,20.916656,254.44048176355156,7.721251,18.73393,2.182726
Gaia EDR3 5940954452099195776,5940954452099195776,250.4077935104684,-48.745973649614754,1.761389305630778,0.7264511,2.4246495,2.0356723204182128,0.7829567,-4.054607455355032,0.5354195,158.85852363640973,0.8788627,20.184841,40.11194904237377,4.587411,21.330359,249.65336005188365,9.048884,18.754553,2.5758057
Gaia EDR3 5940954452137855488,5940954452137855488,250.41540388185797,-48.75010362998138,0.2147783738564007,0.215383,0.99719286,-4.827954610763003,0.24063921,-3.9906726006771183,0.16721816,713.0538768996419,1.0894356,18.554562,163.37161842736262,5.162697,19.805601,846.9775395620652,7.9426646,17.428215,2.377386
Gaia EDR3 5940954452137861504,5940954452137861504,250.41379984430682,-48.74481180455142,0.4127850030205405,0.06769265,6.0979295,-2.120252933846149,0.07103853,-1.5670458339832676,0.050591048,4303.493849916011,2.2314324,16.602814,1105.5220339947498,5.7550974,17.729624,4906.234219651734,9.132899,15.521025,2.208599
Gaia EDR3 5940954452137865600,5940954452137865600,250.40815470315624,-48.74426572856937,0.006465300878904158,0.08214484,0.07870611,-0.838456767328725,0.08197439,-2.6748200437942424,0.06113743,7258.912396430289,4.929187,16.035189,353.8596322030303,7.2445927,18.966465,12087.297967134262,15.305129,14.542072,4.4243927
Gaia EDR3 5940954452137868800,5940954452137868800,250.40733197664534,-48.74158272002374,0.8038151518312899,0.110781744,7.255845,0.5390094033951885,0.12668754,-4.414721101161937,0.089670114,2478.864402490648,3.010176,17.201735,683.1807503418911,7.4780297,18.252203,2758.5358637721065,11.904159,16.146198,2.1060047
Gaia EDR3 5940954452137869184,5940954452137869184,250.41449972849074,-48.73773696450493,0.35348622961996856,0.08816763,4.0092516,-1.37832759530053,0.093757935,-2.578371043191752,0.066818975,3075.4890016350087,1.8047233,16.96758,920.2020100779171,7.2013535,17.928835,3224.3139417584985,9.304602,15.976802,1.952033
Gaia EDR3 5940954452137871360,5940954452137871360,250.40297872745344,-48.74216375152947,0.4533700712341701,0.03216464,14.095294,-9.343897387965981,0.033788957,-1.1908474374832565,0.02447448,21356.812168081564,10.786642,14.863525,2859.3154965589724,13.511757,16.697887,29195.537809776764,41.693962,13.584604,3.1132832
Gaia EDR3 5940954452137873280,5940954452137873280,250.40927424639358,-48.737094858543244,0.15720509347068096,0.38932312,0.4037908,0.9324344232742126,0.4351498,-0.2187913057386375,0.28792253,358.3154279202082,1.0176156,19.301702,,,,,,,
Gaia EDR3 5940954452137873408,5940954452137873408,250.40410665180082,-48.739752726581365,0.9381895655491781,0.020076947,46.72969,0.9814627303791463,0.020899197,-1.1529011595263041,0.015123557,63036.92306125378,8.658297,13.688379,28352.11112224097,19.694958,14.207079,49891.7017523636,19.104498,13.002825,1.2042542
Gaia EDR3 5940954452138344064,5940954452138344064,250.40403207182396,-48.74358953951171,0.8728491730855029,0.040620606,21.487843,1.4911706000284028,0.039297663,-3.888242103700798,0.028285746,13547.66932054957,22.66338,15.357705,3840.4090901139803,26.94539,16.377598,14504.664253365236,73.21567,14.344127,2.033471
Gaia EDR3 5940954452142644736,5940954452142644736,250.4062727352902,-48.74403635257339,0.09407379753004097,0.39435196,0.23855288,0.32520944578940525,0.5407576,-2.4810735338068715,0.35744086,1316.710887123037,3.0356073,17.888641,340.3489690057257,9.395256,19.008732,2262.7792791372726,36.696644,16.36129,2.6474419
